1,1,1,33.150299072265625
1,2,1,34.40116500854492
1,3,1,37.41533660888672
1,4,1,30.81302833557129
1,5,1,34.951194763183594
2,1,1,34.68589782714844
2,2,1,37.33787155151367
2,3,1,40.45560073852539
2,4,1,32.29231643676758
2,5,1,35.299339294433594
3,1,1,29.34136390686035
3,2,1,28.590557098388672
3,3,1,30.905519485473633
3,4,1,23.24282455444336
3,5,1,18.280609130859375
4,1,1,26.096824645996094
4,2,1,21.58766746520996
4,3,1,24.767301559448242
4,4,1,23.26659393310547
4,5,1,29.064804077148438
5,1,1,22.569820404052734
5,2,1,19.89722442626953
5,3,1,25.959348678588867
5,4,1,24.971641540527344
5,5,1,30.54982566833496
6,1,1,31.060829162597656
6,2,1,30.8646297454834
6,3,1,33.7924919128418
6,4,1,28.56257438659668
6,5,1,33.22071838378906
7,1,1,23.934572219848633
7,2,1,16.928733825683594
7,3,1,19.48579216003418
7,4,1,19.804946899414062
7,5,1,26.037050247192383
8,1,1,21.027740478515625
8,2,1,12.581192016601562
8,3,1,13.342695236206055
8,4,1,13.005263328552246
8,5,1,15.064062118530273
9,1,1,21.827075958251953
9,2,1,13.911324501037598
9,3,1,13.158268928527832
9,4,1,12.994941711425781
9,5,1,18.508037567138672
10,1,1,33.82698440551758
10,2,1,35.298057556152344
10,3,1,38.45939636230469
10,4,1,32.01239013671875
10,5,1,36.651363372802734
11,1,1,26.210569381713867
11,2,1,19.427528381347656
11,3,1,20.729394912719727
11,4,1,19.941022872924805
11,5,1,25.30852508544922
12,1,1,20.46373176574707
12,2,1,10.477478981018066
12,3,1,8.00039291381836
12,4,1,7.335980415344238
12,5,1,11.816580772399902
13,1,1,33.3029670715332
13,2,1,36.0339241027832
13,3,1,40.1922607421875
13,4,1,33.54146194458008
13,5,1,38.04011154174805
14,1,1,32.8350830078125
14,2,1,35.09260177612305
14,3,1,39.314125061035156
14,4,1,33.098201751708984
14,5,1,37.99530029296875
15,1,1,20.388761520385742
15,2,1,13.325624465942383
15,3,1,14.288348197937012
15,4,1,14.896559715270996
15,5,1,20.62908172607422
16,1,1,34.57587814331055
16,2,1,37.591285705566406
16,3,1,41.21835708618164
16,4,1,34.044891357421875
16,5,1,38.59922409057617
17,1,1,31.021465301513672
17,2,1,32.590545654296875
17,3,1,37.107486724853516
17,4,1,31.676025390625
17,5,1,36.62412643432617
18,1,1,28.011255264282227
18,2,1,25.9564208984375
18,3,1,27.00325584411621
18,4,1,18.840484619140625
18,5,1,16.544607162475586
19,1,1,32.20050811767578
19,2,1,34.125370025634766
19,3,1,37.81672286987305
19,4,1,31.494596481323242
19,5,1,35.90727996826172
20,1,1,27.156858444213867
20,2,1,23.257278442382812
20,3,1,25.70045280456543
20,4,1,21.845653533935547
20,5,1,23.900531768798828
21,1,1,31.636140823364258
21,2,1,30.853256225585938
21,3,1,32.74828338623047
21,4,1,27.26861572265625
21,5,1,31.70201301574707
22,1,1,30.166423797607422
22,2,1,31.520919799804688
22,3,1,35.849674224853516
22,4,1,29.984275817871094
22,5,1,32.54243850708008
23,1,1,34.02121353149414
23,2,1,35.7955322265625
23,3,1,38.34505081176758
23,4,1,30.03502082824707
23,5,1,32.389625549316406
24,1,1,25.656190872192383
24,2,1,18.798845291137695
24,3,1,17.913585662841797
24,4,1,15.403074264526367
24,5,1,20.072484970092773
25,1,1,26.360841751098633
25,2,1,25.468969345092773
25,3,1,30.618011474609375
25,4,1,27.524011611938477
25,5,1,32.66975021362305
26,1,1,20.356407165527344
26,2,1,10.360836029052734
26,3,1,9.894063949584961
26,4,1,11.013084411621094
26,5,1,17.88092803955078
27,1,1,27.469562530517578
27,2,1,27.624921798706055
27,3,1,32.29343032836914
27,4,1,27.976734161376953
27,5,1,32.426414489746094
28,1,1,21.73198127746582
28,2,1,17.528255462646484
28,3,1,21.835695266723633
28,4,1,21.661094665527344
28,5,1,27.5567626953125
29,1,1,22.684917449951172
29,2,1,17.834821701049805
29,3,1,19.086597442626953
29,4,1,16.360109329223633
29,5,1,18.74510955810547
30,1,1,31.234275817871094
30,2,1,33.196842193603516
30,3,1,37.46681594848633
30,4,1,30.896799087524414
30,5,1,34.03376007080078
31,1,1,31.228248596191406
31,2,1,32.47063446044922
31,3,1,36.73689270019531
31,4,1,31.120203018188477
31,5,1,35.68593215942383
32,1,1,33.61559295654297
32,2,1,36.56290054321289
32,3,1,40.77458190917969
32,4,1,34.03966522216797
32,5,1,38.38212966918945
33,1,1,32.36845397949219
33,2,1,33.01462936401367
33,3,1,35.675628662109375
33,4,1,27.93920135498047
33,5,1,29.84891128540039
34,1,1,20.64304542541504
34,2,1,15.489665031433105
34,3,1,20.28148078918457
34,4,1,21.146438598632812
34,5,1,26.95661163330078
35,1,1,30.598907470703125
35,2,1,28.228832244873047
35,3,1,26.40058708190918
35,4,1,16.920896530151367
35,5,1,14.076111793518066
36,1,1,30.508380889892578
36,2,1,30.793476104736328
36,3,1,34.731109619140625
36,4,1,29.324867248535156
36,5,1,32.03435134887695
37,1,1,29.945268630981445
37,2,1,30.83755111694336
37,3,1,34.75339889526367
37,4,1,28.97385597229004
37,5,1,32.87903594970703
38,1,1,33.67972946166992
38,2,1,35.33351135253906
38,3,1,36.79069900512695
38,4,1,28.93010711669922
38,5,1,31.8645076751709
39,1,1,21.152732849121094
39,2,1,18.18743896484375
39,3,1,24.04911994934082
39,4,1,22.843957901000977
39,5,1,27.00403594970703
40,1,1,25.38146209716797
40,2,1,18.89769172668457
40,3,1,21.50658416748047
40,4,1,20.775175094604492
40,5,1,25.677934646606445
41,1,1,34.26753234863281
41,2,1,35.79731750488281
41,3,1,38.74645233154297
41,4,1,31.632808685302734
41,5,1,35.57988739013672
42,1,1,26.85568618774414
42,2,1,26.32882308959961
42,3,1,31.2130184173584
42,4,1,27.5019588470459
42,5,1,31.856473922729492
43,1,1,29.211475372314453
43,2,1,28.47742462158203
43,3,1,31.11623764038086
43,4,1,24.069252014160156
43,5,1,25.462299346923828
44,1,1,32.718780517578125
44,2,1,33.40699768066406
44,3,1,34.66946792602539
44,4,1,27.731069564819336
44,5,1,30.719017028808594
45,1,1,21.328508377075195
45,2,1,11.597443580627441
45,3,1,11.466021537780762
45,4,1,11.589486122131348
45,5,1,14.756903648376465
46,1,1,34.16828918457031
46,2,1,36.93848419189453
46,3,1,40.715213775634766
46,4,1,33.38019561767578
46,5,1,36.705223083496094
47,1,1,20.292449951171875
47,2,1,12.608793258666992
47,3,1,15.335394859313965
47,4,1,17.441844940185547
47,5,1,24.437814712524414
48,1,1,33.304893493652344
48,2,1,34.70948028564453
48,3,1,37.02609634399414
48,4,1,29.40944480895996
48,5,1,30.334421157836914
49,1,1,28.358970642089844
49,2,1,24.527517318725586
49,3,1,27.288854598999023
49,4,1,24.629480361938477
49,5,1,29.73531723022461
50,1,1,26.86824607849121
50,2,1,21.77784538269043
50,3,1,22.248098373413086
50,4,1,17.941848754882812
50,5,1,20.453630447387695
51,1,1,20.020078659057617
51,2,1,14.03682804107666
51,3,1,16.084339141845703
51,4,1,16.196392059326172
51,5,1,21.412967681884766
52,1,1,30.44733428955078
52,2,1,30.114980697631836
52,3,1,31.91267204284668
52,4,1,25.58328628540039
52,5,1,29.166324615478516
53,1,1,21.448413848876953
53,2,1,18.134449005126953
53,3,1,23.080615997314453
53,4,1,21.808870315551758
53,5,1,24.924701690673828
54,1,1,28.65321922302246
54,2,1,24.788127899169922
54,3,1,25.68960189819336
54,4,1,22.1890811920166
54,5,1,25.940427780151367
55,1,1,33.295753479003906
55,2,1,35.75211715698242
55,3,1,39.12303924560547
55,4,1,30.957061767578125
55,5,1,29.4830379486084
56,1,1,24.712444305419922
56,2,1,16.950698852539062
56,3,1,17.014116287231445
56,4,1,16.747909545898438
56,5,1,23.018146514892578
57,1,1,24.227516174316406
57,2,1,22.346338272094727
57,3,1,26.803133010864258
57,4,1,24.47749900817871
57,5,1,29.307382583618164
58,1,1,30.454448699951172
58,2,1,31.27824592590332
58,3,1,34.77622604370117
58,4,1,28.40413475036621
58,5,1,30.584314346313477
59,1,1,30.235437393188477
59,2,1,29.180126190185547
59,3,1,29.782455444335938
59,4,1,23.299625396728516
59,5,1,24.691293716430664
60,1,1,21.675386428833008
60,2,1,14.484177589416504
60,3,1,16.721397399902344
60,4,1,16.593278884887695
60,5,1,20.16420555114746
61,1,1,21.442306518554688
61,2,1,16.02599334716797
61,3,1,20.412349700927734
61,4,1,20.453960418701172
61,5,1,25.89228057861328
62,1,1,34.489776611328125
62,2,1,37.01866912841797
62,3,1,40.670841217041016
62,4,1,33.8091926574707
62,5,1,38.25457000732422
63,1,1,30.176511764526367
63,2,1,28.333341598510742
63,3,1,31.530784606933594
63,4,1,27.349468231201172
63,5,1,32.206268310546875
64,1,1,20.840932846069336
64,2,1,11.006872177124023
64,3,1,9.760271072387695
64,4,1,9.333917617797852
64,5,1,14.134888648986816
65,1,1,32.80527114868164
65,2,1,33.70315170288086
65,3,1,36.31388473510742
65,4,1,29.061588287353516
65,5,1,31.505117416381836
66,1,1,25.65766143798828
66,2,1,24.87026023864746
66,3,1,29.873260498046875
66,4,1,26.820968627929688
66,5,1,31.82392692565918
67,1,1,33.7156982421875
67,2,1,34.63078689575195
67,3,1,35.950775146484375
67,4,1,26.85268211364746
67,5,1,27.869338989257812
68,1,1,31.911531448364258
68,2,1,31.607126235961914
68,3,1,34.65237045288086
68,4,1,29.46903419494629
68,5,1,34.16315841674805
69,1,1,22.660781860351562
69,2,1,17.99030113220215
69,3,1,19.93316078186035
69,4,1,15.209640502929688
69,5,1,12.191169738769531
70,1,1,32.74605941772461
70,2,1,35.21512985229492
70,3,1,38.87685775756836
70,4,1,30.94706153869629
70,5,1,33.253204345703125
71,1,1,34.7432861328125
71,2,1,37.62120819091797
71,3,1,41.16429138183594
71,4,1,33.529930114746094
71,5,1,37.329811096191406
72,1,1,21.661787033081055
72,2,1,16.550193786621094
72,3,1,18.325288772583008
72,4,1,15.740900993347168
72,5,1,18.853565216064453
73,1,1,19.82114028930664
73,2,1,15.757486343383789
73,3,1,20.09696388244629
73,4,1,19.260835647583008
73,5,1,24.100553512573242
74,1,1,32.413551330566406
74,2,1,34.5315055847168
74,3,1,38.02579116821289
74,4,1,31.38182258605957
74,5,1,34.944610595703125
75,1,1,34.6947135925293
75,2,1,37.85224151611328
75,3,1,41.80367660522461
75,4,1,34.70246505737305
75,5,1,39.302696228027344
76,1,1,28.747474670410156
76,2,1,25.055583953857422
76,3,1,27.847326278686523
76,4,1,25.094989776611328
76,5,1,30.391752243041992
77,1,1,31.47870635986328
77,2,1,33.476444244384766
77,3,1,38.04812240600586
77,4,1,32.284828186035156
77,5,1,36.90566635131836
78,1,1,27.224748611450195
78,2,1,24.32084846496582
78,3,1,25.497743606567383
78,4,1,20.269975662231445
78,5,1,20.37109375
79,1,1,29.985109329223633
79,2,1,29.51657485961914
79,3,1,31.024206161499023
79,4,1,25.373443603515625
79,5,1,29.508211135864258
80,1,1,24.486602783203125
80,2,1,18.30601692199707
80,3,1,18.487773895263672
80,4,1,15.467131614685059
80,5,1,16.900569915771484
81,1,1,22.056976318359375
81,2,1,13.680047035217285
81,3,1,13.640504837036133
81,4,1,12.901023864746094
81,5,1,17.091352462768555
82,1,1,24.155990600585938
82,2,1,18.607534408569336
82,3,1,18.169219970703125
82,4,1,11.667548179626465
82,5,1,8.6636962890625
83,1,1,34.293357849121094
83,2,1,36.13103103637695
83,3,1,39.29579544067383
83,4,1,32.27274703979492
83,5,1,35.46144104003906
84,1,1,33.93026351928711
84,2,1,36.619144439697266
84,3,1,39.88053512573242
84,4,1,32.603843688964844
84,5,1,36.81727600097656
85,1,1,27.379194259643555
85,2,1,23.519256591796875
85,3,1,25.7171573638916
85,4,1,22.5206356048584
